policy_id,policy_name,summary,district,source,detail_url
20250519005400210853,학자금 대출이자 지원사업,ㅇ 고비용의 대학(원) 등록금 학자금대출로 인해 부채 문제에 직면한 청년들에게 학자금 대출이자를 지원하여 청년 부채 문제 경감 도모,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=20250519005400210853&tabKind=001
20250519005400210850,서울 청년수당,ㅇ 미취업 청년이 진로 탐색 및 목표 달성에 집중할 수 있도록 금전적 지원과 성장 지원을 통해 사회안전망 제공,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=20250519005400210850&tabKind=001
20250404005400210690,서울 동아리ON(대학생 동아리 사회 기여 활동 지원) 사업,서울시 대학생 동아리를 대상으로 사회 기여 활동을 위한 활동비를 지원하여 동아리 활동 활성화를 통한 사회적 관계 회복과 함께 지역 사회 문제 해결에 기여할 수 있도록 지원하는 사업,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=20250404005400210690&tabKind=001
V202500050,2025 청년예술청 운영,청년예술인의 예술생태계 안착 지원 및 창작·교육·교류 활성화를 위한 ‘청년예술인 종합지원 플랫폼’ 운영,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500050&tabKind=001
V202500049,2025 서울청년문화패스,사회에 첫발을 내딛는 청년에게 공연 및 전시를 관람할 수 있는 문화이용권(바우처)을 지급하여 청년의 문화권 향상 및 문화예술계 활성화 도모,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500049&tabKind=001
V202500041,2025 청년 골목창업 지원,"ㅇ 청년창업 지원을 통한 혁신적인 청년 사업가 양성
ㅇ 지속가능한 골목창업환경 조성을 통한 지역경제 활성화",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500041&tabKind=001
V202500039,2025 청년쿡 비즈니스센터 운영,청년 푸드산업 스타트업 창업 활성화를 위한 성장 기반 마련,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500039&tabKind=001
V202500030,2025 학자금대출 신용회복(신용유의자 해제) 지원사업,학자금 대출로 신용유의자가 되어 사회진입에 어려움을 겪는 청년들에게 신용회복 지원함으로써 건강한 금융생활 도모,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500030&tabKind=001
V202500029,2025 학자금 대출이자 지원사업,고비용의 대학(원) 등록금 학자금대출로 인해 부채 문제에 직면한 청년들에게 학자금 대출이자를 지원하여 청년 부채 문제 경감 도모,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500029&tabKind=001
V202500013,2025 서울 청년 마음건강 지원사업,"서울시에 거주하고 있는 만19세~39세 청년의 마음건강을 지원합니다.
(*의무복무 제대군인의 경우, 군 복무기간에 따라 최대 3년 연장 지원)
기본 6회기 (1회기 당 50분) 자기이해 상담을 진행하면서, 심리상담 전문가와 함께 마음을 돌아보세요.
간이정신진단검사(KSCL95), 기질 및 성격검사(TCI) 등을 통해 더욱 체계적인 맞춤상담을 제공합니다.
* 검진결과에 따라, 개인에게 추가로 지원되는 심리서비스는 다를 수 있습니다.",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500013&tabKind=001
V202500028,2025 희망두배 청년통장,"- 근로하는 청년이 목돈 마련을 통해 경제적으로 자립하고 구체적인 미래계획을 수립하여, 희망한 미래를 열어갈 수 있도록 지원하는 자산형성지원사업입니다. 
- 본 통장에 가입한 후 2년 또는 3년간 매월 15만원의 금액을 저축하게 되며, 저축한 금액과 동일한 금액을 서울시 예산과 시민후원금으로 추가 적립하여 지원합니다.",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500028&tabKind=001
V202500027,2025 서울 영테크 지원사업,"자산형성이 어려운 청년에게, 효과적이고, 체계적인 맞춤형 재무상담과 금융교육을 제공하여 경제적 자립을 지원하는 사업입니다.",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500027&tabKind=001
V202500011,2025 청년 부상 제대군인 상담센터 운영,"군 복무 중 부상을 입고 제대한 청년 군인들이 합당한 대우와 보상을 받을 수 있도록 도와주고 
사회 진출의 발판을 마련해 드리는 원스톱 지원 센터로 2022년 3월 개소하여 운영 중입니다.",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500011&tabKind=001
V202500026,2025 서울 청년수당,"ㅇ 서울에 거주하고 있는 만 19세~34세 미취업 또는 단기 근로 청년에게 활동지원금(월 50만원 최대 6개월)을 지급하고, 강점진단 종합지원, 멘토링, 취업지원 프로그램 제공 등 청년 니즈에 맞게 프로그램 연계를 지속 지원하는 사업",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500026&tabKind=001
V202500010,2025 서울시 가족돌봄청년 지원사업,"가족돌봄청년 상황에 맞는 맞춤형 자원 안내 및 연결
생활비, 병원비, 주거비, 학습비, 문화활동 참여 기회 등(별도 공고를 통해 신청자격, 기한, 지원내용 안내)",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500010&tabKind=001
V202500009,2025 서울시 고립 은둔청년 지원사업,"고립은둔 상황에 처해있는 청년들이 삶의 활력과 동기를 얻어, 사회로 안전하게 복귀할 수 있도록 심리상담 및 맞춤 프로그램 등을 제공하는 사업입니다.",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500009&tabKind=001
V202500036,2025 청년 부동산 중개보수 및 이사비 지원사업,이사가 잦은 청년가구의 주거비 부담을 완화하고 생활 안전망을 강화하기 위한 사업,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500036&tabKind=001
V202500008,2025 청년내일저축계좌 (근로능력 있는 수급자의 탈수급 지원),저소득 근로 청년들이 안정되고 구체적인 미래 계획을 수립할 수 있도록 재정적 지원을 통한 자립의욕 고취 및 빈곤층 전락을 방지를 위한 자산형성지원 정책,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500008&tabKind=001
V202500024,2025 청년 몽땅 정보통 운영,"- 청년 몽땅 정보통 AI 맞춤형 서비스, 정책쇼핑, 선제적 청년정책 전달",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500024&tabKind=001
V202500007,기후동행카드(청년할인 서비스),청년의 사회진출 지원 및 생활안정을 목적으로 청년할인 대상(만 19~39세)에게 기후동행카드 정기권의 할인 제공,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500007&tabKind=001
V202500023,2025 서울광역청년센터 운영,"ㅇ 서울청년센터 안정적 운영지원, 청년수당 등 주요 시책사업 추진 및 청년 사회안전망 구축 등 서울시 청년정책 집행·전달의 종합 컨트롤타워 기능 수행",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500023&tabKind=001
V202500006,2025 대학생 마약류 오남용 예방교육 등 운영,"청년층(대학생)의 마약류 오남용이 급증함에 따라 대학생 중심의 
예방교육 등을 통하여 경각심을 고취하고 오남용을 감소시키고자 함",,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500006&tabKind=001
V202500022,2025 지역별 서울청년센터 설치 운영,ㅇ 생활권 기반의 정책전달체계를 확충하여 청년들의 사회적 자원에 대한 접근성 향상 및 종합적 정책지원,,서울시,https://youth.seoul.go.kr/infoData/plcyInfo/view.do?plcyBizId=V202500022&tabKind=001
